,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,ZO_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2006-09-19,11425,5915,287,2446,9127,004603 ,OATS - CHICAGO BOARD OF TRADE ,203.0,0.5847702407002188,-6681,-0.04794064491581851,5628,0.04784552458860458,0.06757107059535125,0.08110287004192196,0.07407407407407418,-0.003694581280788145,0.5550399160041756
2006-09-26,11956,6113,96,3017,9516,004603 ,OATS - CHICAGO BOARD OF TRADE ,202.25,0.5435764469722315,-6499,0.015929978118161926,6017,0.03404814004376368,0.07659778185590042,0.06265099049766468,-0.003694581280788145,0.02224969097651419,0.5575886786839672
2006-10-03,12069,6436,234,2733,9641,004603 ,OATS - CHICAGO BOARD OF TRADE ,206.75,0.57237550749855,-6908,-0.03420876547340248,6202,0.015473402475744396,0.03305317601422337,0.06911544227886057,0.02224969097651419,0.06529625151148721,0.5605319106425514
2006-10-10,13031,6859,190,2974,10840,004603 ,OATS - CHICAGO BOARD OF TRADE ,220.25,0.6036374798557287,-7866,-0.0793769160659541,6669,0.03869417515949954,0.1042420732590126,0.06625053199035325,0.06529625151148721,0.08172531214528944,0.5612999633909195
2006-10-17,13368,6382,146,3945,11280,004603 ,OATS - CHICAGO BOARD OF TRADE ,238.25,0.5486983842010772,-7335,0.040748983193922186,6236,-0.033228455222162535,0.09267651888341544,0.07981004901960784,0.08172531214528944,-0.01783840503672618,0.5602047258486487
2006-10-24,13966,6340,200,4424,11685,004603 ,OATS - CHICAGO BOARD OF TRADE ,234.0,0.5199054847486754,-7261,0.005535607420706164,6140,-0.00718132854578097,0.05487615618598299,0.014678899082568808,-0.01783840503672618,0.0,0.5579010155629938
2006-10-31,14878,6073,135,5298,12369,004603 ,OATS - CHICAGO BOARD OF TRADE ,234.0,0.47526549267374646,-7071,0.013604467993698983,5938,-0.014463697551195762,0.08818701533933322,0.053479381443298966,0.0,0.13354700854700852,0.55459869557425
2006-11-07,14835,5825,117,5391,12591,004603 ,OATS - CHICAGO BOARD OF TRADE ,265.25,0.48533872598584427,-7200,-0.008670520231213872,5708,-0.015459067078908456,0.017517517517517518,0.04476607202961966,0.13354700854700852,-0.004712535344015056,0.5517953543540229
2006-11-14,14702,5629,133,5365,12414,004603 ,OATS - CHICAGO BOARD OF TRADE ,264.0,0.47945857706434497,-7049,0.010178631614425346,5496,-0.014290529154027638,0.011417965014905225,0.03679278028462339,-0.004712535344015056,-0.032196969696969724,0.5494322182189738
2006-11-21,14092,5571,520,5604,12083,004603 ,OATS - CHICAGO BOARD OF TRADE ,255.5,0.45976440533636104,-6479,0.038770235342130324,5051,-0.030267990749557883,0.03222705942217448,0.07305861106550648,-0.032196969696969724,0.0,0.5475014407222724
2006-11-28,13702,5271,552,4797,11219,004603 ,OATS - CHICAGO BOARD OF TRADE ,255.5,0.4686907020872865,-6422,0.0040448481407891,4719,-0.02355946636389441,0.10433316683316683,0.05701528421775717,0.0,-0.005870841487279899,0.5449027714932702
2006-12-05,13590,4778,538,5356,11283,004603 ,OATS - CHICAGO BOARD OF TRADE ,254.0,0.4361295069904341,-5927,0.03612611297620785,4240,-0.03495840023354255,0.037442153975599496,0.09537246049661399,-0.005870841487279899,0.007874015748031482,0.5414937604799678
2006-12-12,13931,4592,334,5742,11682,004603 ,OATS - CHICAGO BOARD OF TRADE ,256.0,0.42638719402770797,-5940,-0.0009565857247976453,4258,0.0013245033112582781,0.04505280073461892,0.07917174177831912,0.007874015748031482,0.0537109375,0.5369967679925529
2006-12-19,13559,4390,85,5289,11550,004603 ,OATS - CHICAGO BOARD OF TRADE ,269.75,0.4617597167932738,-6261,-0.02304213624291149,4305,0.003373770727155265,0.034740780331373594,0.10078212290502793,0.0537109375,0.025949953660797,0.5337827203582758
2006-12-26,14265,4792,93,5482,12319,004603 ,OATS - CHICAGO BOARD OF TRADE ,276.75,0.4792849631966351,-6837,-0.04248100892396194,4699,0.029058190132015636,0.05404190775799112,0.08393039918116683,0.025949953660797,-0.08852755194218609,0.5306497811467149
2007-01-09,14718,4680,81,6337,12404,004603 ,OATS - CHICAGO BOARD OF TRADE ,252.25,0.4122163337409974,-6067,0.0539782684893095,4599,-0.0070101647388713636,0.05015740888960034,0.026044948540222643,-0.08852755194218609,0.06640237859266596,0.5266833308999005
2007-01-16,15491,4849,104,6987,13286,004603 ,OATS - CHICAGO BOARD OF TRADE ,269.0,0.4066232005680718,-6299,-0.015763011278706347,4745,0.009919826063323822,0.07556849010999853,0.03876438522107813,0.06640237859266596,-0.0037174721189591198,0.5224062989813473
2007-01-23,16779,5212,137,7502,14220,004603 ,OATS - CHICAGO BOARD OF TRADE ,268.0,0.40038142916741165,-6718,-0.027047963333548513,5075,0.021302691885611,0.06670656477304115,0.07403252944475602,-0.0037174721189591198,-0.03264925373134331,0.5184452550226832
2007-01-30,17778,5355,120,8029,14926,004603 ,OATS - CHICAGO BOARD OF TRADE ,259.25,0.3879514006074924,-6897,-0.01066809702604446,5235,0.009535729185291138,0.05371378784578523,0.029223744292237442,-0.03264925373134331,-0.020250723240115676,0.5140271799423682
2007-02-06,18851,5550,114,9162,16283,004603 ,OATS - CHICAGO BOARD OF TRADE ,254.0,0.37775184340353296,-7121,-0.012599842501968725,5436,0.011306108673641579,0.09785812536844174,0.03548728813559322,-0.020250723240115676,-0.047244094488189003,0.5103278415833281
2007-02-13,18283,5409,400,8536,15192,004603 ,OATS - CHICAGO BOARD OF TRADE ,242.0,0.36405403927145435,-6656,0.024667126412391917,5009,-0.02265131823245451,0.07236176668914363,0.07350662764675503,-0.047244094488189003,-0.0020661157024793875,0.5068423481098069
2007-02-20,18342,5183,820,8413,14593,004603 ,OATS - CHICAGO BOARD OF TRADE ,241.5,0.33693163231926726,-6180,0.026035114587321554,4363,-0.03533336979707925,0.03138311744762236,0.1076128602365484,-0.0020661157024793875,0.03209109730848869,0.5015413126343445
2007-02-27,18233,5465,899,8341,15140,004603 ,OATS - CHICAGO BOARD OF TRADE ,249.25,0.3728952997312565,-6799,-0.033747682913531786,4566,0.011067495365827063,0.02636173927856565,0.056725329981143935,0.03209109730848869,0.04312938816449341,0.49592464804206443
2007-03-06,18030,4978,1031,8640,14563,004603 ,OATS - CHICAGO BOARD OF TRADE ,260.0,0.32850804215196894,-5923,0.048044754017440905,3947,-0.033949432347940546,0.03775373874068008,0.10301214844400067,0.04312938816449341,0.07692307692307687,0.4895815910158792
2007-03-13,18253,5487,571,8508,15447,004603 ,OATS - CHICAGO BOARD OF TRADE ,280.0,0.38015668657207036,-6939,-0.05635052689961176,4916,0.05374376039933444,0.042412857441035276,0.15995378012545394,0.07692307692307687,0.012499999999999956,0.484165553759602
2007-03-20,19143,6250,26,8197,16690,004603 ,OATS - CHICAGO BOARD OF TRADE ,283.5,0.4436608682024761,-8493,-0.08513668985920123,6224,0.07165945324056319,0.06244223891991803,0.2084130019120459,0.012499999999999956,0.021164021164021163,0.4800812152501924
2007-03-27,20983,7065,124,8077,17923,004603 ,OATS - CHICAGO BOARD OF TRADE ,289.5,0.4692370013820712,-9846,-0.07067857702554459,6941,0.03745494436608682,0.05203846153846154,0.12699958269578523,0.021164021164021163,-0.05699481865284972,0.4771471477644957
2007-04-03,20317,6740,61,7448,16982,004603 ,OATS - CHICAGO BOARD OF TRADE ,273.0,0.4692621942215878,-9534,0.014869179812228947,6679,-0.012486298432064051,0.06426524764633647,0.05705043375974121,-0.05699481865284972,0.020146520146520075,0.4778728764242004
2007-04-10,20468,6800,72,7377,17215,004603 ,OATS - CHICAGO BOARD OF TRADE ,278.5,0.48065272620676175,-9838,-0.014962839001821136,6728,0.0024117733917409065,0.01236174365647365,0.010331781140861467,0.020146520146520075,-0.04129263913824055,0.4791881108435907
2007-04-17,19096,6635,82,6513,15763,004603 ,OATS - CHICAGO BOARD OF TRADE ,267.0,0.48439463762044405,-9250,0.028727770177838577,6553,-0.008549931600547196,0.10396839648051714,0.02605329760309662,-0.04129263913824055,-0.054307116104868935,0.4806163043521162
2007-04-24,18524,5881,4,7353,15495,004603 ,OATS - CHICAGO BOARD OF TRADE ,252.5,0.43953789678255234,-8142,0.058022622538751574,5877,-0.03540008378718056,0.04849439775910364,0.14137638062871707,-0.054307116104868935,0.03960396039603964,0.4812302688113252
2007-05-01,18141,6213,3,7044,15025,004603 ,OATS - CHICAGO BOARD OF TRADE ,262.5,0.4399426712970619,-7981,0.008691427337508098,6210,0.017976678903044697,0.035298382346277586,0.05357142857142857,0.03960396039603964,-0.029523809523809508,0.48170574747157
2007-05-08,17901,5898,6,7161,14947,004603 ,OATS - CHICAGO BOARD OF TRADE ,254.75,0.4349477682811016,-7786,0.010749131800893005,5892,-0.017529353398379362,0.008820336529762982,0.05386178861788618,-0.029523809523809508,0.01079489695780178,0.4814314945989851
2007-05-15,17862,5720,131,7201,14648,004603 ,OATS - CHICAGO BOARD OF TRADE ,257.5,0.41691859814130555,-7447,0.01893748952572482,5589,-0.016926428691134573,0.015515584237264863,0.051786019483848915,0.01079489695780178,0.04563106796116512,0.480129089138351
2007-05-22,18128,6511,1533,6862,13722,004603 ,OATS - CHICAGO BOARD OF TRADE ,269.25,0.3784201235657546,-6860,0.03286306124734072,4978,-0.03420669577874818,0.061455499417022934,0.27262555942317257,0.04563106796116512,0.017641597028783762,0.4776742224423822
2007-05-29,18236,7100,1382,5990,13620,004603 ,OATS - CHICAGO BOARD OF TRADE ,274.0,0.4184031585874095,-7630,-0.04247572815533981,5718,0.04082082965578111,0.049668536460989295,0.08724357462862532,0.017641597028783762,0.0684306569343065,0.47601494658182
2007-06-05,18860,7803,1424,6150,14612,004603 ,OATS - CHICAGO BOARD OF TRADE ,292.75,0.4486744432661718,-8462,-0.04562404035972801,6379,0.036246983987716606,0.05548598400924767,0.08074130269860193,0.0684306569343065,-0.005977796754910281,0.4746703305610399
2007-06-12,18948,7896,1469,6216,14774,004603 ,OATS - CHICAGO BOARD OF TRADE ,291.0,0.45165716698332276,-8558,-0.005090137857900318,6427,0.002545068928950159,0.010862315388280133,0.014735718099305926,-0.005977796754910281,-0.06443298969072164,0.4740228401367429
2007-06-19,17902,7517,121,6367,15772,004603 ,OATS - CHICAGO BOARD OF TRADE ,272.25,0.525360294939113,-9405,-0.04470128773485328,7396,0.05113996200126662,0.05189936311486517,0.22610631055250066,-0.06443298969072164,-0.03397612488521584,0.4758126571625236
2007-06-26,16765,7176,7,6070,15006,004603 ,OATS - CHICAGO BOARD OF TRADE ,263.0,0.5330152102594692,-8936,0.026198190146352364,7169,-0.012680147469556475,0.050436515467830706,0.06334400668244466,-0.03397612488521584,0.11406844106463887,0.4775071744846598
2007-07-03,15182,6363,6,5624,13417,004603 ,OATS - CHICAGO BOARD OF TRADE ,293.0,0.5133052298774865,-7793,0.06817775126752162,6357,-0.048434237995824636,0.10687463893703061,0.12780656303972365,0.11406844106463887,0.00426621160409546,0.47854702593335274
2007-07-10,15245,6408,10,5574,13635,004603 ,OATS - CHICAGO BOARD OF TRADE ,294.25,0.5287635290259102,-8061,-0.017652483203793968,6398,0.0027005664602819126,0.013951793430162944,0.0076347771891555,0.00426621160409546,-0.15463041631265928,0.4784677817209396
2007-07-17,15335,5855,68,5927,13312,004603 ,OATS - CHICAGO BOARD OF TRADE ,248.75,0.4815780893381154,-7385,0.04434240734667104,5787,-0.04007871433256806,0.03513696138052913,0.10315718385953064,-0.15463041631265928,0.009045226130653283,0.47682663713714324
2007-07-24,14042,5222,336,5446,11408,004603 ,OATS - CHICAGO BOARD OF TRADE ,251.0,0.42458339267910555,-5962,0.09279426149331595,4886,-0.05875448320834692,0.14150943396226415,0.16210867218423894,0.009045226130653283,0.04083665338645415,0.47406473534039245
2007-07-31,13969,5183,559,5469,11243,004603 ,OATS - CHICAGO BOARD OF TRADE ,261.25,0.4133438327725678,-5774,0.013388406209941604,4624,-0.018658310781939896,0.011249401627573001,0.04562870080111459,0.04083665338645415,0.002870813397129135,0.4710465354726783
2007-08-07,13199,5206,433,4839,10895,004603 ,OATS - CHICAGO BOARD OF TRADE ,262.0,0.4588226380786423,-6056,-0.020187558164507124,4773,0.010666475767771494,0.062158383119359346,0.026423124667494236,0.002870813397129135,-0.05343511450381677,0.4689320260285698
2007-08-14,13276,5326,520,4939,11014,004603 ,OATS - CHICAGO BOARD OF TRADE ,248.0,0.4575926483880687,-6075,-0.0014395029926509584,4806,0.0025001894082885066,0.013727825487369148,0.035408826548067054,-0.05343511450381677,-0.012096774193548376,0.46705992355928816
2007-08-21,13164,4833,559,5368,10595,004603 ,OATS - CHICAGO BOARD OF TRADE ,245.0,0.3970677605591006,-5227,0.06387466104248267,4274,-0.040072310937029225,0.053122846582722545,0.09866468842729971,-0.012096774193548376,-0.020408163265306145,0.46428520004198914
2007-08-28,13543,5082,588,5381,9272,004603 ,OATS - CHICAGO BOARD OF TRADE ,240.0,0.2873070959167097,-3891,0.10148890914615619,4494,0.01671224551807961,0.09117586842284857,0.0490299823633157,-0.020408163265306145,0.0708333333333333,0.4592688362799996
2007-09-04,13973,5478,737,5588,9468,004603 ,OATS - CHICAGO BOARD OF TRADE ,257.0,0.27767837973234094,-3880,0.0008122277191168869,4741,0.018238204238351916,0.02676673751328374,0.08769106999195495,0.0708333333333333,-0.0038910505836575737,0.45373211478721126
2007-09-11,14183,5730,719,5508,9529,004603 ,OATS - CHICAGO BOARD OF TRADE ,256.0,0.2835084255799196,-4021,-0.010090889572747442,5011,0.01932298003292063,0.009376870386380262,0.041866956117227475,-0.0038910505836575737,0.083984375,0.44726359189520437
2007-09-18,14339,5826,588,5550,9073,004603 ,OATS - CHICAGO BOARD OF TRADE ,277.5,0.2456935630099728,-3523,0.03511245857716985,5238,0.016005076500035253,0.03405593927374684,0.03539133146242594,0.083984375,0.01441441441441449,0.44068927077615744
2007-09-25,14307,5627,789,5710,8973,004603 ,OATS - CHICAGO BOARD OF TRADE ,281.5,0.22807017543859648,-3263,0.01813236627379873,4838,-0.02789594811353651,0.017707552952393926,0.06234413965087282,0.01441441441441449,-0.019538188277087087,0.4338296541365108
2007-10-02,13978,5161,690,5687,8860,004603 ,OATS - CHICAGO BOARD OF TRADE ,276.0,0.22699957075404206,-3173,0.006290626965820926,4471,-0.025651778849514223,0.009349006668041521,0.09656468979661596,-0.019538188277087087,-0.016304347826086918,0.427741637286161
2007-10-09,14049,5067,636,5988,8918,004603 ,OATS - CHICAGO BOARD OF TRADE ,271.5,0.20855576909388568,-2930,0.017384461296322793,4431,-0.0028616397195593076,0.024084261371259897,0.025951253726109066,-0.016304347826086918,0.016574585635359185,0.42074510385530206
2007-10-16,14179,4787,657,6183,9001,004603 ,OATS - CHICAGO BOARD OF TRADE ,276.0,0.1987446223287961,-2818,0.007972097658196313,4130,-0.02142501245640259,0.018308746048472074,0.05529022777369581,0.016574585635359185,0.008152173913043459,0.41295870274901486
2007-10-23,14211,4591,669,6553,8565,004603 ,OATS - CHICAGO BOARD OF TRADE ,278.25,0.14158046583632397,-2012,0.056844629381479654,3922,-0.014669581775865716,0.053313930414075936,0.03954372623574144,0.008152173913043459,0.017070979335130243,0.40512951201123115
2007-10-30,14815,4770,598,6432,9255,004603 ,OATS - CHICAGO BOARD OF TRADE ,283.0,0.19055011812352346,-2823,-0.05706846808810077,4172,0.01759200619238618,0.051698858927774594,0.046572280178837556,0.017070979335130243,0.048586572438162445,0.39879575496074754
2007-11-06,14480,4720,592,6348,9742,004603 ,OATS - CHICAGO BOARD OF TRADE ,296.75,0.23439226519337017,-3394,-0.03854201822477219,4128,-0.0029699628754640568,0.03548788067122436,0.010542168674698794,0.048586572438162445,-0.034540859309182825,0.3941635775092018
2007-11-13,13861,4721,685,6240,9351,004603 ,OATS - CHICAGO BOARD OF TRADE ,286.5,0.22444268090325373,-3111,0.019544198895027624,4036,-0.006353591160220995,0.03200564428195754,0.017388087310395855,-0.034540859309182825,-0.03315881326352532,0.38914634587299807
2007-11-20,13111,3803,637,6369,8953,004603 ,OATS - CHICAGO BOARD OF TRADE ,277.0,0.19708641598657617,-2584,0.03802034485246375,3166,-0.0627660341966669,0.03439498759953009,0.21756756756756757,-0.03315881326352532,-0.027075812274368283,0.38371611200611794
2007-11-27,11237,3196,651,5668,8573,004603 ,OATS - CHICAGO BOARD OF TRADE ,269.5,0.2585209575509478,-2905,-0.024483258332697735,2545,-0.04736480817634048,0.07590759075907591,0.16142448661294515,-0.027075812274368283,-0.01855287569573283,0.3798460457025523
2007-12-04,10214,2765,729,4920,7987,004603 ,OATS - CHICAGO BOARD OF TRADE ,264.5,0.300274133542197,-3067,-0.014416659250689686,2036,-0.045296787398771916,0.10335476873014643,0.14567830566685747,-0.01855287569573283,0.05860113421550084,0.37660726553822366
2007-12-11,10480,2574,672,5127,8440,004603 ,OATS - CHICAGO BOARD OF TRADE ,280.0,0.3161259541984733,-3313,-0.02408458977873507,1902,-0.013119248090855688,0.04864745337952384,0.07640172520024646,0.05860113421550084,0.06071428571428572,0.37429950490760905
2007-12-18,11101,2940,605,5477,8956,004603 ,OATS - CHICAGO BOARD OF TRADE ,297.0,0.3133951896225565,-3479,-0.01583969465648855,2335,0.04131679389312977,0.06000138571329592,0.12214386459802538,0.06071428571428572,0.1195286195286196,0.3721265817459715
2008-01-08,13138,4162,646,5340,10900,004603 ,OATS - CHICAGO BOARD OF TRADE ,332.5,0.42319987821586236,-5560,-0.18746058913611385,3516,0.10638681199891901,0.12814039408866995,0.2626871880199667,0.1195286195286196,-0.009022556390977488,0.3713850463887136
2008-01-15,14099,4210,1266,5556,11247,004603 ,OATS - CHICAGO BOARD OF TRADE ,329.5,0.40364564862756225,-5691,-0.009971076267316182,2944,-0.04353782919774699,0.0335059215616259,0.12198685171658144,-0.009022556390977488,-0.04855842185128978,0.36993044418546217
2008-01-22,13922,3485,1459,6354,10862,004603 ,OATS - CHICAGO BOARD OF TRADE ,313.5,0.3238040511420773,-4508,0.08390666004681183,2026,-0.06511100078019717,0.06871514869888476,0.18567961165048544,-0.04855842185128978,0.03429027113237648,0.3682302079816368
2008-01-29,14349,3501,1509,6616,10962,004603 ,OATS - CHICAGO BOARD OF TRADE ,324.25,0.3028782493553558,-4346,0.01163625915816693,1992,-0.002442177848010343,0.020593924223461145,0.013173652694610778,0.03429027113237648,0.040863531225906025,0.3662351127660077
2008-02-05,14384,3864,2063,6554,10602,004603 ,OATS - CHICAGO BOARD OF TRADE ,337.5,0.2814238042269188,-4048,0.020767997769879434,1801,-0.013311032127674403,0.02459780834693402,0.15471570777796526,0.040863531225906025,0.01185185185185178,0.3639474661325366
2008-02-12,14586,4058,2104,6300,10431,004603 ,OATS - CHICAGO BOARD OF TRADE ,341.5,0.28321678321678323,-4131,-0.0057703003337041155,1954,0.010636818687430478,0.025401948478871554,0.03813696851671535,0.01185185185185178,0.07759882869692536,0.361933338875023
2008-02-19,15129,4342,2232,6144,10968,004603 ,OATS - CHICAGO BOARD OF TRADE ,368.0,0.3188578227245687,-4824,-0.04751131221719457,2110,0.0106951871657754,0.04049789621318373,0.06267112868877396,0.07759882869692536,0.13383152173913038,0.3608007615542737
2008-02-26,15702,4463,2018,6416,11531,004603 ,OATS - CHICAGO BOARD OF TRADE ,417.25,0.3257546809323653,-5115,-0.019234582589728336,2445,0.022142904355872826,0.04652588176296874,0.05168955408116031,0.13383152173913038,-0.0017974835230677444,0.36006423543236815
2008-03-04,15595,4809,2009,6312,11819,004603 ,OATS - CHICAGO BOARD OF TRADE ,416.5,0.3531260019236935,-5507,-0.02496497261495351,2800,0.02260858489364412,0.021620429099332636,0.05206805514813728,-0.0017974835230677444,-0.05162064825930368,0.3603756656170686
2008-03-11,14733,4043,1946,6966,11156,004603 ,OATS - CHICAGO BOARD OF TRADE ,395.0,0.2843955745605104,-4190,0.08445014427701186,2097,-0.045078550817569736,0.0726740977817018,0.1384204374686926,-0.05162064825930368,-0.04303797468354431,0.3586737478253236
2008-03-18,14639,3241,1893,7832,11627,004603 ,OATS - CHICAGO BOARD OF TRADE ,378.0,0.25923901905867885,-3795,0.026810561324916854,1348,-0.050838254259146134,0.0687085667300478,0.16653681340085702,-0.04303797468354431,-0.1164021164021164,0.35734165122737566
2008-03-25,14010,2872,1958,7380,10611,004603 ,OATS - CHICAGO BOARD OF TRADE ,334.0,0.23062098501070663,-3231,0.038527221804768086,914,-0.02964683380012296,0.08159635373242177,0.08985507246376812,-0.1164021164021164,0.16167664670658688,0.35446596465888786
2008-04-01,14302,2771,420,7495,11689,004603 ,OATS - CHICAGO BOARD OF TRADE ,388.0,0.2932456999021116,-4194,-0.06873661670235547,2351,0.1025695931477516,0.06218723936613845,0.5136320902538389,0.16167664670658688,-0.045103092783505105,0.35157336526849625
2008-04-08,15019,3397,414,7557,12756,004603 ,OATS - CHICAGO BOARD OF TRADE ,370.5,0.346161528730275,-5199,-0.07026989232275206,2983,0.04418962382883513,0.055580170334268694,0.16583573865127263,-0.045103092783505105,0.06072874493927127,0.3492065292559617
2008-04-15,15433,3847,414,7707,13422,004603 ,OATS - CHICAGO BOARD OF TRADE ,393.0,0.37031037387416577,-5715,-0.034356481789733,3433,0.029962048072441575,0.03861990628993327,0.10560901196902135,0.06072874493927127,-0.03562340966921118,0.3473036096338959
2008-04-22,15562,3833,413,7855,13552,004603 ,OATS - CHICAGO BOARD OF TRADE ,379.0,0.3660840508932014,-5697,0.0011663318862178448,3420,-0.000842350806712888,0.012986406315691128,0.003532736693358455,-0.03562340966921118,-0.02770448548812665,0.34510036587786586
2008-04-29,14248,3527,411,7236,12667,004603 ,OATS - CHICAGO BOARD OF TRADE ,368.5,0.3811763054463784,-5431,0.01709291864798869,3116,-0.019534764169129932,0.07556649751293774,0.0782122905027933,-0.02770448548812665,0.10854816824966074,0.3431153979514416
2008-05-06,15667,4234,610,8135,13863,004603 ,OATS - CHICAGO BOARD OF TRADE ,408.5,0.3656092423565456,-5728,-0.02084503088152723,3624,0.03565412689500281,0.09523593053913992,0.1870355078447564,0.10854816824966074,-0.008567931456548328,0.34169369305863373
2008-05-13,16281,4483,614,8395,14564,004603 ,OATS - CHICAGO BOARD OF TRADE ,405.0,0.37890792948836066,-6169,-0.028148337269419798,3869,0.015637965149677666,0.041857223746678864,0.04963704139690014,-0.008567931456548328,-0.02716049382716046,0.340519948023851
2008-05-20,15847,3622,464,8633,14388,004603 ,OATS - CHICAGO BOARD OF TRADE ,394.0,0.3631602195999243,-5755,0.02542841348811498,3158,-0.04367053620784964,0.01798358020937405,0.2474302496328928,-0.02716049382716046,0.0,0.3391394182415207
2008-05-27,15764,3376,381,8595,13937,004603 ,OATS - CHICAGO BOARD OF TRADE ,394.0,0.3388733823902563,-5342,0.026061715151132706,2995,-0.01028585852211775,0.021702467601633232,0.08756986957678999,0.0,-0.040609137055837574,0.33763854870784665
2008-06-03,16130,3414,467,9244,13950,004603 ,OATS - CHICAGO BOARD OF TRADE ,378.0,0.29175449473031617,-4706,0.04034509007866024,2947,-0.0030449124587668104,0.0285418642752436,0.03195052821437774,-0.040609137055837574,0.039682539682539764,0.3359719019994728
2008-06-10,16117,3458,467,9425,14156,004603 ,OATS - CHICAGO BOARD OF TRADE ,393.0,0.2935409815722529,-4731,-0.0015499070055796653,2991,0.0027278363298202106,0.01641151774733896,0.011210191082802547,0.039682539682539764,0.07888040712468203,0.33357070628764285
2008-06-17,17024,3930,374,9371,14930,004603 ,OATS - CHICAGO BOARD OF TRADE ,424.0,0.3265390037593985,-5559,-0.05137432524663399,3556,0.035056151889309425,0.034072671906505904,0.1312732342007435,0.07888040712468203,-0.009433962264150941,0.33122194783558956
2008-06-24,17193,4060,344,9086,14992,004603 ,OATS - CHICAGO BOARD OF TRADE ,420.0,0.34351189437561797,-5906,-0.02038298872180451,3716,0.009398496240601503,0.014411495971426198,0.03633060853769301,-0.009433962264150941,0.04285714285714293,0.3291422310546722
2008-07-01,18055,4646,417,8831,15232,004603 ,OATS - CHICAGO BOARD OF TRADE ,438.0,0.3545278316255885,-6401,-0.028790786948176585,4229,0.029837724655383004,0.020571001122054608,0.13015998419909144,0.04285714285714293,-0.02511415525114158,0.3258569913755659
2008-07-08,17140,4252,458,8952,14954,004603 ,OATS - CHICAGO BOARD OF TRADE ,427.0,0.3501750291715286,-6002,0.022099141512046526,3794,-0.024093049016892826,0.016690370618254832,0.09235668789808917,-0.02511415525114158,0.011709601873536313,0.3223408340469517
2008-07-15,16631,3947,473,9189,14690,004603 ,OATS - CHICAGO BOARD OF TRADE ,432.0,0.33076784318441466,-5501,0.029229871645274214,3474,-0.01866977829638273,0.02098077808953474,0.07239819004524888,0.011709601873536313,-0.10416666666666663,0.31883049968746946
2008-07-22,16188,3217,454,9700,14098,004603 ,OATS - CHICAGO BOARD OF TRADE ,387.0,0.2716827279466271,-4398,0.06632192892790571,2763,-0.04275148818471529,0.046348432641398436,0.2040315990193408,-0.10416666666666663,-0.0025839793281653423,0.31388663812825257
2008-07-29,15596,2866,494,9794,13252,004603 ,OATS - CHICAGO BOARD OF TRADE ,386.0,0.22172351885098743,-3458,0.05806770447244873,2372,-0.024153694094390908,0.040787989238913476,0.11636904761904762,-0.0025839793281653423,-0.06800518134715028,0.3088894348496539
2008-08-05,14929,2584,663,9700,12150,004603 ,OATS - CHICAGO BOARD OF TRADE ,359.75,0.16411012124053856,-2450,0.06463195691202872,1921,-0.028917671197743012,0.05473684210526316,0.13889744379427163,-0.06800518134715028,-0.007644197359277238,0.3038803334758354
2008-08-12,15692,2659,1068,9301,11383,004603 ,OATS - CHICAGO BOARD OF TRADE ,357.0,0.1326790721386694,-2082,0.024650010047558443,1591,-0.022104628575256212,0.05637207503384258,0.12878991145693588,-0.007644197359277238,0.035014005602240994,0.29848293423287575
2008-08-19,15038,3115,1174,9027,11536,004603 ,OATS - CHICAGO BOARD OF TRADE ,369.5,0.16684399521212928,-2509,-0.027211317868977822,1941,0.022304358908998217,0.020765452511793025,0.13103287479598974,0.035014005602240994,-0.03924221921515558,0.2928679603315967
2008-08-26,14601,2915,1121,9053,11299,004603 ,OATS - CHICAGO BOARD OF TRADE ,355.0,0.15382508047394014,-2246,0.0174890277962495,1794,-0.009775236068626148,0.012922562893081762,0.06268582755203171,-0.03924221921515558,-0.030985915492957705,0.28702627633324806
2008-09-02,14594,2949,1158,9241,11222,004603 ,OATS - CHICAGO BOARD OF TRADE ,344.0,0.13574071536247773,-1981,0.01814944181905349,1791,-0.0002054653790836244,0.012950202805062797,0.01728755782809837,-0.030985915492957705,-0.04941860465116277,0.28200075623331294
2008-09-09,14577,2566,1203,9713,10924,004603 ,OATS - CHICAGO BOARD OF TRADE ,327.0,0.08307607875420182,-1211,0.05276140879813622,1363,-0.029327120734548445,0.03731162475165964,0.1135579729371186,-0.04941860465116277,-0.002293577981651418,0.2780732366724955
2008-09-16,15172,2464,1392,10171,10861,004603 ,OATS - CHICAGO BOARD OF TRADE ,326.25,0.04547851305035592,-690,0.03574123619400425,1072,-0.019962955340605062,0.024771776340813997,0.07546680497925311,-0.002293577981651418,0.05134099616858245,0.27360785462091886
2008-09-23,14777,2117,1439,10349,10643,004603 ,OATS - CHICAGO BOARD OF TRADE ,343.0,0.01989578398863098,-294,0.02610071183759557,678,-0.025968890060638017,0.018864329268292682,0.1107986501687289,0.05134099616858245,-0.07871720116618075,0.2685383807441633
2008-09-30,14889,2207,1539,10607,10346,004603 ,OATS - CHICAGO BOARD OF TRADE ,316.0,-0.017529719927463227,261,0.037558367733640116,668,-0.0006767273465520742,0.026487853767956857,0.050720768820074744,-0.07871720116618075,-0.07041139240506333,0.26347639453382804
